datetime,holiday,workingday,casual,registered,count
2012-03-19 14:00:00,0,1,60,200,260
2012-03-19 15:00:00,0,1,97,189,286
2012-03-19 16:00:00,0,1,65,320,385
2012-03-19 17:00:00,0,1,106,615,721
2012-03-19 18:00:00,0,1,120,681,801
2012-03-19 19:00:00,0,1,86,463,549
2012-03-19 20:00:00,0,1,34,296,330
2012-03-19 21:00:00,0,1,33,190,223
2012-03-19 22:00:00,0,1,17,131,148
2012-03-19 23:00:00,0,1,9,45,54
2012-04-01 00:00:00,0,0,8,59,67
2012-04-01 01:00:00,0,0,13,49,62
2012-04-01 02:00:00,0,0,20,61,81
2012-04-01 03:00:00,0,0,4,21,25
2012-04-01 04:00:00,0,0,3,9,12
2012-04-01 05:00:00,0,0,8,10,18
2012-04-01 06:00:00,0,0,9,88,97
2012-04-01 07:00:00,0,0,29,55,84
2012-04-01 08:00:00,0,0,37,88,125
2012-04-01 09:00:00,0,0,102,173,275
2012-04-01 10:00:00,0,0,132,228,360
2012-04-01 11:00:00,0,0,180,271,451
2012-04-01 12:00:00,0,0,187,258,445
2012-04-01 13:00:00,0,0,190,274,464
2012-04-01 14:00:00,0,0,283,278,561
2012-04-01 15:00:00,0,0,295,278,573
2012-04-01 16:00:00,0,0,236,275,511
2012-04-01 17:00:00,0,0,232,323,555
2012-04-01 18:00:00,0,0,153,279,432
2012-04-01 19:00:00,0,0,110,236,346
2012-04-01 20:00:00,0,0,66,166,232
2012-04-01 21:00:00,0,0,33,101,134
2012-04-01 22:00:00,0,0,7,61,68
2012-04-01 23:00:00,0,0,10,53,63
2012-04-02 00:00:00,0,1,6,11,17
2012-04-02 01:00:00,0,1,0,5,5
2012-04-02 02:00:00,0,1,2,3,5
2012-04-02 04:00:00,0,1,2,2,4
2012-04-02 05:00:00,0,1,2,22,24
2012-04-02 06:00:00,0,1,6,104,110
2012-04-02 07:00:00,0,1,12,294,306
2012-04-02 08:00:00,0,1,36,553,589
2012-04-02 09:00:00,0,1,52,265,317
2012-04-02 10:00:00,0,1,85,119,204
2012-04-02 11:00:00,0,1,81,128,209
2012-04-02 12:00:00,0,1,100,181,281
2012-04-02 13:00:00,0,1,97,184,281
2012-04-02 14:00:00,0,1,127,141,268
2012-04-02 15:00:00,0,1,132,192,324
2012-04-02 16:00:00,0,1,104,291,395
2012-04-02 17:00:00,0,1,128,601,729
2012-04-02 18:00:00,0,1,75,543,618
2012-04-02 19:00:00,0,1,66,428,494
2012-04-02 20:00:00,0,1,48,281,329
2012-04-02 21:00:00,0,1,24,214,238
2012-04-02 22:00:00,0,1,17,106,123
2012-04-02 23:00:00,0,1,6,60,66
2012-04-03 00:00:00,0,1,1,32,33
2012-04-03 01:00:00,0,1,0,11,11
2012-04-03 02:00:00,0,1,0,5,5
2012-04-03 03:00:00,0,1,0,3,3
2012-04-03 04:00:00,0,1,0,1,1
2012-04-03 05:00:00,0,1,2,25,27
2012-04-03 06:00:00,0,1,2,98,100
2012-04-03 07:00:00,0,1,14,327,341
2012-04-03 08:00:00,0,1,27,577,604
2012-04-03 09:00:00,0,1,54,354,408
2012-04-03 10:00:00,0,1,77,142,219
2012-04-03 11:00:00,0,1,91,167,258
2012-04-03 12:00:00,0,1,101,230,331
2012-04-03 13:00:00,0,1,120,225,345
2012-04-03 14:00:00,0,1,120,191,311
2012-04-03 15:00:00,0,1,109,207,316
2012-04-03 16:00:00,0,1,145,340,485
2012-04-03 17:00:00,0,1,123,634,757
2012-04-03 18:00:00,0,1,139,661,800
2012-04-03 19:00:00,0,1,98,460,558
2012-04-03 20:00:00,0,1,54,325,379
2012-04-03 21:00:00,0,1,33,210,243
2012-04-03 22:00:00,0,1,25,133,158
2012-04-03 23:00:00,0,1,13,66,79
2012-04-04 00:00:00,0,1,18,23,41
2012-04-04 01:00:00,0,1,0,11,11
2012-04-04 02:00:00,0,1,0,5,5
2012-04-04 03:00:00,0,1,0,3,3
2012-04-04 04:00:00,0,1,0,1,1
2012-04-04 05:00:00,0,1,0,27,27
2012-04-04 06:00:00,0,1,6,120,126
2012-04-04 07:00:00,0,1,12,354,366
2012-04-04 08:00:00,0,1,31,653,684
2012-04-04 09:00:00,0,1,47,316,363
2012-04-04 10:00:00,0,1,68,99,167
2012-04-04 11:00:00,0,1,61,152,213
2012-04-04 12:00:00,0,1,73,210,283
2012-04-04 13:00:00,0,1,70,181,251
2012-04-04 14:00:00,0,1,82,176,258
2012-04-04 15:00:00,0,1,86,182,268
2012-04-04 16:00:00,0,1,86,304,390
2012-04-04 17:00:00,0,1,99,645,744
2012-04-04 18:00:00,0,1,113,646,759
2012-04-04 19:00:00,0,1,75,419,494
2012-04-04 20:00:00,0,1,39,333,372
2012-04-04 21:00:00,0,1,43,255,298
2012-04-04 22:00:00,0,1,30,151,181
2012-04-04 23:00:00,0,1,19,112,131
2012-04-05 00:00:00,0,1,12,33,45
2012-04-05 01:00:00,0,1,4,9,13
2012-04-05 02:00:00,0,1,7,11,18
2012-04-05 03:00:00,0,1,0,5,5
2012-04-05 04:00:00,0,1,0,1,1
2012-04-05 05:00:00,0,1,1,28,29
2012-04-05 06:00:00,0,1,8,118,126
2012-04-05 07:00:00,0,1,15,339,354
2012-04-05 08:00:00,0,1,28,610,638
2012-04-05 09:00:00,0,1,61,290,351
2012-04-05 10:00:00,0,1,88,158,246
2012-04-05 11:00:00,0,1,109,159,268
2012-04-05 12:00:00,0,1,66,210,276
2012-04-05 13:00:00,0,1,89,202,291
2012-04-05 14:00:00,0,1,143,144,287
2012-04-05 15:00:00,0,1,98,171,269
2012-04-05 16:00:00,0,1,84,318,402
2012-04-05 17:00:00,0,1,145,677,822
2012-04-05 18:00:00,0,1,80,618,698
2012-04-05 19:00:00,0,1,64,423,487
2012-04-05 20:00:00,0,1,33,279,312
2012-04-05 21:00:00,0,1,25,209,234
2012-04-05 22:00:00,0,1,20,129,149
2012-04-05 23:00:00,0,1,12,124,136
2012-04-06 00:00:00,0,1,12,49,61
2012-04-06 01:00:00,0,1,10,28,38
2012-04-06 02:00:00,0,1,6,5,11
2012-04-06 03:00:00,0,1,3,5,8
2012-04-06 04:00:00,0,1,2,3,5
2012-04-06 05:00:00,0,1,0,23,23
2012-04-06 06:00:00,0,1,0,80,80
2012-04-06 07:00:00,0,1,15,231,246
2012-04-06 08:00:00,0,1,19,489,508
2012-04-06 09:00:00,0,1,58,318,376
2012-04-06 10:00:00,0,1,81,157,238
2012-04-06 11:00:00,0,1,112,179,291
2012-04-06 12:00:00,0,1,113,224,337
2012-04-06 13:00:00,0,1,173,238,411
2012-04-06 14:00:00,0,1,240,250,490
2012-04-06 15:00:00,0,1,218,319,537
2012-04-06 16:00:00,0,1,184,352,536
2012-04-06 17:00:00,0,1,172,483,655
2012-04-06 18:00:00,0,1,104,380,484
2012-04-06 19:00:00,0,1,115,297,412
2012-04-06 20:00:00,0,1,61,191,252
2012-04-06 21:00:00,0,1,54,136,190
2012-04-06 22:00:00,0,1,34,124,158
2012-04-06 23:00:00,0,1,21,92,113
2012-04-07 00:00:00,0,0,9,85,94
2012-04-07 01:00:00,0,0,9,60,69
2012-04-07 02:00:00,0,0,11,25,36
2012-04-07 03:00:00,0,0,7,21,28
2012-04-07 04:00:00,0,0,3,4,7
2012-04-07 05:00:00,0,0,0,2,2
2012-04-07 06:00:00,0,0,1,18,19
2012-04-07 07:00:00,0,0,14,40,54
2012-04-07 08:00:00,0,0,29,94,123
2012-04-07 09:00:00,0,0,103,173,276
2012-04-07 10:00:00,0,0,187,176,363
2012-04-07 11:00:00,0,0,251,244,495
2012-04-07 12:00:00,0,0,320,270,590
2012-04-07 13:00:00,0,0,355,288,643
2012-04-07 14:00:00,0,0,326,252,578
2012-04-07 15:00:00,0,0,321,305,626
2012-04-07 16:00:00,0,0,354,261,615
2012-04-07 17:00:00,0,0,299,268,567
2012-04-07 18:00:00,0,0,227,290,517
2012-04-07 19:00:00,0,0,170,243,413
2012-04-07 20:00:00,0,0,73,135,208
2012-04-07 21:00:00,0,0,75,159,234
2012-04-07 22:00:00,0,0,76,106,182
2012-04-07 23:00:00,0,0,32,86,118
2012-04-08 00:00:00,0,0,21,64,85
2012-04-08 01:00:00,0,0,14,50,64
2012-04-08 02:00:00,0,0,7,25,32
2012-04-08 03:00:00,0,0,8,18,26
2012-04-08 04:00:00,0,0,0,7,7
2012-04-08 05:00:00,0,0,4,8,12
2012-04-08 06:00:00,0,0,7,21,28
2012-04-08 07:00:00,0,0,12,25,37
2012-04-08 08:00:00,0,0,19,65,84
2012-04-08 09:00:00,0,0,71,108,179
2012-04-08 10:00:00,0,0,113,186,299
2012-04-08 11:00:00,0,0,195,209,404
2012-04-08 12:00:00,0,0,198,259,457
2012-04-08 13:00:00,0,0,229,254,483
2012-04-08 14:00:00,0,0,254,249,503
2012-04-08 15:00:00,0,0,260,226,486
2012-04-08 16:00:00,0,0,232,244,476
2012-04-08 17:00:00,0,0,185,226,411
2012-04-08 18:00:00,0,0,151,159,310
2012-04-08 19:00:00,0,0,89,187,276
2012-04-08 20:00:00,0,0,65,146,211
2012-04-08 21:00:00,0,0,53,77,130
2012-04-08 22:00:00,0,0,33,85,118
2012-04-08 23:00:00,0,0,10,41,51
2012-04-09 00:00:00,0,1,8,29,37
2012-04-09 01:00:00,0,1,4,12,16
2012-04-09 02:00:00,0,1,2,4,6
2012-04-09 03:00:00,0,1,0,3,3
2012-04-09 04:00:00,0,1,2,3,5
2012-04-09 05:00:00,0,1,2,30,32
2012-04-09 06:00:00,0,1,3,108,111
2012-04-09 07:00:00,0,1,11,320,331
2012-04-09 08:00:00,0,1,22,595,617
2012-04-09 09:00:00,0,1,50,236,286
2012-04-09 10:00:00,0,1,65,113,178
2012-04-09 11:00:00,0,1,96,127,223
2012-04-09 12:00:00,0,1,94,186,280
2012-04-09 13:00:00,0,1,108,173,281
2012-04-09 14:00:00,0,1,66,152,218
2012-04-09 15:00:00,0,1,82,173,255
2012-04-09 16:00:00,0,1,81,310,391
2012-04-09 17:00:00,0,1,67,565,632
2012-04-09 18:00:00,0,1,60,586,646
2012-04-09 19:00:00,0,1,35,386,421
2012-04-09 20:00:00,0,1,21,255,276
2012-04-09 21:00:00,0,1,14,151,165
2012-04-09 22:00:00,0,1,6,102,108
2012-04-09 23:00:00,0,1,6,61,67
2012-04-10 00:00:00,0,1,3,23,26
2012-04-10 01:00:00,0,1,0,9,9
2012-04-10 02:00:00,0,1,0,2,2
2012-04-10 03:00:00,0,1,0,2,2
2012-04-10 04:00:00,0,1,0,2,2
2012-04-10 05:00:00,0,1,0,24,24
2012-04-10 06:00:00,0,1,3,100,103
2012-04-10 07:00:00,0,1,16,368,384
2012-04-10 08:00:00,0,1,22,670,692
2012-04-10 09:00:00,0,1,16,303,319
2012-04-10 10:00:00,0,1,49,132,181
2012-04-10 11:00:00,0,1,78,161,239
2012-04-10 12:00:00,0,1,75,184,259
2012-04-10 13:00:00,0,1,81,202,283
2012-04-10 14:00:00,0,1,75,149,224
2012-04-10 15:00:00,0,1,46,157,203
2012-04-10 16:00:00,0,1,66,296,362
2012-04-10 17:00:00,0,1,88,656,744
2012-04-10 18:00:00,0,1,78,626,704
2012-04-10 19:00:00,0,1,51,428,479
2012-04-10 20:00:00,0,1,34,248,282
2012-04-10 21:00:00,0,1,15,191,206
2012-04-10 22:00:00,0,1,9,118,127
2012-04-10 23:00:00,0,1,14,48,62
2012-04-11 00:00:00,0,1,8,22,30
2012-04-11 01:00:00,0,1,3,9,12
2012-04-11 02:00:00,0,1,0,2,2
2012-04-11 03:00:00,0,1,0,2,2
2012-04-11 05:00:00,0,1,1,26,27
2012-04-11 06:00:00,0,1,3,103,106
2012-04-11 07:00:00,0,1,18,303,321
2012-04-11 08:00:00,0,1,14,581,595
2012-04-11 09:00:00,0,1,20,282,302
2012-04-11 10:00:00,0,1,26,127,153
2012-04-11 11:00:00,0,1,38,142,180
2012-04-11 12:00:00,0,1,35,147,182
2012-04-11 13:00:00,0,1,16,147,163
2012-04-11 14:00:00,0,1,34,101,135
2012-04-11 15:00:00,0,1,50,152,202
2012-04-11 16:00:00,0,1,51,256,307
2012-04-11 17:00:00,0,1,52,527,579
2012-04-11 18:00:00,0,1,39,546,585
2012-04-11 19:00:00,0,1,28,356,384
2012-04-11 20:00:00,0,1,22,213,235
2012-04-11 21:00:00,0,1,11,154,165
2012-04-11 22:00:00,0,1,4,130,134
2012-04-11 23:00:00,0,1,9,52,61
2012-04-12 00:00:00,0,1,1,22,23
2012-04-12 01:00:00,0,1,2,7,9
2012-04-12 02:00:00,0,1,0,4,4
2012-04-12 03:00:00,0,1,2,3,5
2012-04-12 04:00:00,0,1,0,1,1
2012-04-12 05:00:00,0,1,0,21,21
2012-04-12 06:00:00,0,1,2,94,96
2012-04-12 07:00:00,0,1,12,294,306
2012-04-12 08:00:00,0,1,20,604,624
2012-04-12 09:00:00,0,1,16,271,287
2012-04-12 10:00:00,0,1,38,103,141
2012-04-12 11:00:00,0,1,50,174,224
2012-04-12 12:00:00,0,1,60,199,259
2012-04-12 13:00:00,0,1,55,148,203
2012-04-12 14:00:00,0,1,74,150,224
2012-04-12 15:00:00,0,1,42,169,211
2012-04-12 16:00:00,0,1,54,299,353
2012-04-12 17:00:00,0,1,60,596,656
2012-04-12 18:00:00,0,1,63,547,610
2012-04-12 19:00:00,0,1,50,383,433
2012-04-12 20:00:00,0,1,26,254,280
2012-04-12 21:00:00,0,1,13,174,187
2012-04-12 22:00:00,0,1,15,143,158
2012-04-12 23:00:00,0,1,8,86,94
2012-04-13 00:00:00,0,1,14,41,55
2012-04-13 01:00:00,0,1,2,28,30
2012-04-13 02:00:00,0,1,6,5,11
2012-04-13 03:00:00,0,1,3,8,11
2012-04-13 04:00:00,0,1,1,4,5
2012-04-13 05:00:00,0,1,2,19,21
2012-04-13 06:00:00,0,1,0,84,84
2012-04-13 07:00:00,0,1,13,283,296
2012-04-13 08:00:00,0,1,24,539,563
2012-04-13 09:00:00,0,1,36,294,330
2012-04-13 10:00:00,0,1,59,133,192
2012-04-13 11:00:00,0,1,75,158,233
2012-04-13 12:00:00,0,1,104,218,322
2012-04-13 13:00:00,0,1,112,246,358
2012-04-13 14:00:00,0,1,125,223,348
2012-04-13 15:00:00,0,1,115,237,352
2012-04-13 16:00:00,0,1,113,350,463
2012-04-13 17:00:00,0,1,117,621,738
2012-04-13 18:00:00,0,1,107,564,671
2012-04-13 19:00:00,0,1,75,352,427
2012-04-13 20:00:00,0,1,44,242,286
2012-04-13 21:00:00,0,1,36,153,189
2012-04-13 22:00:00,0,1,34,181,215
2012-04-13 23:00:00,0,1,35,163,198
2012-04-14 00:00:00,0,0,11,85,96
2012-04-14 01:00:00,0,0,10,60,70
2012-04-14 02:00:00,0,0,3,53,56
2012-04-14 03:00:00,0,0,6,26,32
2012-04-14 04:00:00,0,0,5,9,14
2012-04-14 05:00:00,0,0,2,5,7
2012-04-14 06:00:00,0,0,2,19,21
2012-04-14 07:00:00,0,0,8,56,64
2012-04-14 08:00:00,0,0,24,136,160
2012-04-14 09:00:00,0,0,59,206,265
2012-04-14 10:00:00,0,0,139,267,406
2012-04-14 11:00:00,0,0,207,357,564
2012-04-14 12:00:00,0,0,274,404,678
2012-04-14 13:00:00,0,0,308,370,678
2012-04-14 14:00:00,0,0,288,372,660
2012-04-14 15:00:00,0,0,311,347,658
2012-04-14 16:00:00,0,0,253,329,582
2012-04-14 17:00:00,0,0,251,309,560
2012-04-14 18:00:00,0,0,197,284,481
2012-04-14 19:00:00,0,0,163,296,459
2012-04-14 20:00:00,0,0,112,209,321
2012-04-14 21:00:00,0,0,53,167,220
2012-04-14 22:00:00,0,0,64,148,212
2012-04-14 23:00:00,0,0,45,151,196
2012-04-15 00:00:00,0,0,30,94,124
2012-04-15 01:00:00,0,0,17,89,106
2012-04-15 02:00:00,0,0,20,54,74
2012-04-15 03:00:00,0,0,18,27,45
2012-04-15 04:00:00,0,0,2,10,12
2012-04-15 05:00:00,0,0,4,6,10
2012-04-15 06:00:00,0,0,5,11,16
2012-04-15 07:00:00,0,0,16,30,46
2012-04-15 08:00:00,0,0,33,64,97
2012-04-15 09:00:00,0,0,97,154,251
2012-04-15 10:00:00,0,0,186,235,421
2012-04-15 11:00:00,0,0,227,301,528
2012-04-15 12:00:00,0,0,275,360,635
2012-04-15 13:00:00,0,0,298,383,681
2012-04-15 14:00:00,0,0,282,346,628
2012-04-15 15:00:00,0,0,266,351,617
2012-04-15 16:00:00,0,0,286,330,616
2012-04-15 17:00:00,0,0,262,361,623
2012-04-15 18:00:00,0,0,184,295,479
2012-04-15 19:00:00,0,0,114,265,379
2012-04-15 20:00:00,0,0,86,205,291
2012-04-15 21:00:00,0,0,76,153,229
2012-04-15 22:00:00,0,0,37,97,134
2012-04-15 23:00:00,0,0,25,65,90
2012-04-16 00:00:00,1,0,15,26,41
2012-04-16 01:00:00,1,0,7,21,28
2012-04-16 02:00:00,1,0,5,9,14
2012-04-16 03:00:00,1,0,3,5,8
2012-04-16 04:00:00,1,0,0,6,6
2012-04-16 05:00:00,1,0,4,34,38
2012-04-16 06:00:00,1,0,10,123,133
2012-04-16 07:00:00,1,0,20,367,387
2012-04-16 08:00:00,1,0,48,549,597
2012-04-16 09:00:00,1,0,59,238,297
2012-04-16 10:00:00,1,0,75,149,224
2012-04-16 11:00:00,1,0,115,136,251
2012-04-16 12:00:00,1,0,75,196,271
2012-04-16 13:00:00,1,0,79,184,263
2012-04-16 14:00:00,1,0,105,183,288
2012-04-16 15:00:00,1,0,81,194,275
2012-04-16 16:00:00,1,0,92,266,358
2012-04-16 17:00:00,1,0,111,601,712
2012-04-16 18:00:00,1,0,87,589,676
2012-04-16 19:00:00,1,0,61,461,522
2012-04-16 20:00:00,1,0,48,327,375
2012-04-16 21:00:00,1,0,39,232,271
2012-04-16 22:00:00,1,0,35,179,214
2012-04-16 23:00:00,1,0,24,97,121
2012-04-17 00:00:00,0,1,10,33,43
2012-04-17 01:00:00,0,1,6,5,11
2012-04-17 02:00:00,0,1,1,3,4
2012-04-17 03:00:00,0,1,0,6,6
2012-04-17 04:00:00,0,1,3,6,9
2012-04-17 05:00:00,0,1,1,29,30
2012-04-17 06:00:00,0,1,8,136,144
2012-04-17 07:00:00,0,1,18,443,461
2012-04-17 08:00:00,0,1,42,631,673
2012-04-17 09:00:00,0,1,71,329,400
2012-04-17 10:00:00,0,1,52,165,217
2012-04-17 11:00:00,0,1,65,174,239
2012-04-17 12:00:00,0,1,65,179,244
2012-04-17 13:00:00,0,1,52,187,239
2012-04-17 14:00:00,0,1,59,198,257
2012-04-17 15:00:00,0,1,91,217,308
2012-04-17 16:00:00,0,1,50,320,370
2012-04-17 17:00:00,0,1,108,673,781
2012-04-17 18:00:00,0,1,105,670,775
2012-04-17 19:00:00,0,1,73,464,537
2012-04-17 20:00:00,0,1,44,358,402
2012-04-17 21:00:00,0,1,37,260,297
2012-04-17 22:00:00,0,1,18,144,162
2012-04-17 23:00:00,0,1,10,72,82
2012-04-18 00:00:00,0,1,3,35,38
2012-04-18 01:00:00,0,1,1,13,14
2012-04-18 02:00:00,0,1,1,8,9
2012-04-18 03:00:00,0,1,0,6,6
2012-04-18 04:00:00,0,1,0,7,7
2012-04-18 05:00:00,0,1,0,34,34
2012-04-18 06:00:00,0,1,6,128,134
2012-04-18 07:00:00,0,1,10,408,418
2012-04-18 08:00:00,0,1,25,551,576
2012-04-18 09:00:00,0,1,20,245,265
2012-04-18 10:00:00,0,1,31,116,147
2012-04-18 11:00:00,0,1,14,105,119
2012-04-18 12:00:00,0,1,15,95,110
2012-04-18 13:00:00,0,1,13,51,64
2012-04-18 14:00:00,0,1,8,43,51
2012-04-18 15:00:00,0,1,10,88,98
2012-04-18 16:00:00,0,1,36,199,235
2012-04-18 17:00:00,0,1,46,442,488
2012-04-18 18:00:00,0,1,27,478,505
2012-04-18 19:00:00,0,1,26,342,368
2012-04-18 20:00:00,0,1,8,252,260
2012-04-18 21:00:00,0,1,24,165,189
2012-04-18 22:00:00,0,1,9,153,162
2012-04-18 23:00:00,0,1,14,56,70
2012-04-19 00:00:00,0,1,5,20,25
2012-04-19 01:00:00,0,1,2,11,13
2012-04-19 02:00:00,0,1,2,4,6
2012-04-19 03:00:00,0,1,1,3,4
2012-04-19 04:00:00,0,1,0,4,4
2012-04-19 05:00:00,0,1,0,30,30
2012-04-19 06:00:00,0,1,4,116,120
2012-04-19 07:00:00,0,1,15,391,406
2012-04-19 08:00:00,0,1,26,651,677
2012-04-19 09:00:00,0,1,31,270,301
2012-04-19 10:00:00,0,1,46,143,189
2012-04-19 11:00:00,0,1,46,183,229
2012-04-19 12:00:00,0,1,51,213,264
2012-04-19 13:00:00,0,1,52,186,238
2012-04-19 14:00:00,0,1,54,183,237
2012-04-19 15:00:00,0,1,66,196,262
2012-04-19 16:00:00,0,1,63,324,387
2012-04-19 17:00:00,0,1,85,663,748
2012-04-19 18:00:00,0,1,99,677,776
2012-04-19 19:00:00,0,1,70,516,586
2012-04-19 20:00:00,0,1,52,352,404
2012-04-19 21:00:00,0,1,27,240,267
2012-04-19 22:00:00,0,1,29,219,248
2012-04-19 23:00:00,0,1,20,124,144
2012-05-01 00:00:00,0,1,7,28,35
2012-05-01 01:00:00,0,1,0,21,21
2012-05-01 02:00:00,0,1,1,7,8
2012-05-01 03:00:00,0,1,1,2,3
2012-05-01 04:00:00,0,1,1,7,8
2012-05-01 05:00:00,0,1,0,17,17
2012-05-01 06:00:00,0,1,2,24,26
2012-05-01 07:00:00,0,1,8,161,169
2012-05-01 08:00:00,0,1,19,538,557
2012-05-01 09:00:00,0,1,18,331,349
2012-05-01 10:00:00,0,1,30,144,174
2012-05-01 11:00:00,0,1,50,179,229
2012-05-01 12:00:00,0,1,41,228,269
2012-05-01 13:00:00,0,1,41,208,249
2012-05-01 14:00:00,0,1,37,167,204
2012-05-01 15:00:00,0,1,48,186,234
2012-05-01 16:00:00,0,1,41,313,354
2012-05-01 17:00:00,0,1,65,616,681
2012-05-01 18:00:00,0,1,81,662,743
2012-05-01 19:00:00,0,1,58,429,487
2012-05-01 20:00:00,0,1,36,299,335
2012-05-01 21:00:00,0,1,31,251,282
2012-05-01 22:00:00,0,1,21,190,211
2012-05-01 23:00:00,0,1,16,79,95
2012-05-02 00:00:00,0,1,4,43,47
2012-05-02 01:00:00,0,1,8,7,15
2012-05-02 02:00:00,0,1,7,9,16
2012-05-02 03:00:00,0,1,0,6,6
2012-05-02 04:00:00,0,1,2,2,4
2012-05-02 05:00:00,0,1,2,31,33
2012-05-02 06:00:00,0,1,3,117,120
2012-05-02 07:00:00,0,1,14,344,358
2012-05-02 08:00:00,0,1,26,640,666
2012-05-02 09:00:00,0,1,26,289,315
2012-05-02 10:00:00,0,1,28,147,175
2012-05-02 11:00:00,0,1,39,145,184
2012-05-02 12:00:00,0,1,35,210,245
2012-05-02 13:00:00,0,1,49,179,228
2012-05-02 14:00:00,0,1,51,189,240
2012-05-02 15:00:00,0,1,52,204,256
2012-05-02 16:00:00,0,1,54,313,367
2012-05-02 17:00:00,0,1,70,659,729
2012-05-02 18:00:00,0,1,43,770,813
2012-05-02 19:00:00,0,1,43,461,504
2012-05-02 20:00:00,0,1,42,296,338
2012-05-02 21:00:00,0,1,21,218,239
2012-05-02 22:00:00,0,1,27,146,173
2012-05-02 23:00:00,0,1,21,77,98
2012-05-03 00:00:00,0,1,15,75,90
2012-05-03 01:00:00,0,1,9,15,24
2012-05-03 02:00:00,0,1,4,13,17
2012-05-03 03:00:00,0,1,2,4,6
2012-05-03 04:00:00,0,1,0,2,2
2012-05-03 05:00:00,0,1,1,20,21
2012-05-03 06:00:00,0,1,8,128,136
2012-05-03 07:00:00,0,1,8,376,384
2012-05-03 08:00:00,0,1,19,608,627
2012-05-03 09:00:00,0,1,25,279,304
2012-05-03 10:00:00,0,1,36,132,168
2012-05-03 11:00:00,0,1,34,167,201
2012-05-03 12:00:00,0,1,64,237,301
2012-05-03 13:00:00,0,1,48,217,265
2012-05-03 14:00:00,0,1,33,171,204
2012-05-03 15:00:00,0,1,63,220,283
2012-05-03 16:00:00,0,1,45,325,370
2012-05-03 17:00:00,0,1,87,617,704
2012-05-03 18:00:00,0,1,64,642,706
2012-05-03 19:00:00,0,1,55,467,522
2012-05-03 20:00:00,0,1,52,368,420
2012-05-03 21:00:00,0,1,42,257,299
2012-05-03 22:00:00,0,1,29,217,246
2012-05-03 23:00:00,0,1,21,100,121
2012-05-04 00:00:00,0,1,19,70,89
2012-05-04 01:00:00,0,1,15,33,48
2012-05-04 02:00:00,0,1,0,11,11
2012-05-04 03:00:00,0,1,0,14,14
2012-05-04 04:00:00,0,1,0,4,4
2012-05-04 05:00:00,0,1,0,24,24
2012-05-04 06:00:00,0,1,8,127,135
2012-05-04 07:00:00,0,1,9,347,356
2012-05-04 08:00:00,0,1,34,584,618
2012-05-04 09:00:00,0,1,32,262,294
2012-05-04 10:00:00,0,1,45,154,199
2012-05-04 11:00:00,0,1,77,181,258
2012-05-04 12:00:00,0,1,46,125,171
2012-05-04 13:00:00,0,1,71,207,278
2012-05-04 14:00:00,0,1,83,159,242
2012-05-04 15:00:00,0,1,103,240,343
2012-05-04 16:00:00,0,1,82,358,440
2012-05-04 17:00:00,0,1,96,547,643
2012-05-04 18:00:00,0,1,77,564,641
2012-05-04 19:00:00,0,1,64,388,452
2012-05-04 20:00:00,0,1,58,255,313
2012-05-04 21:00:00,0,1,49,186,235
2012-05-04 22:00:00,0,1,50,182,232
2012-05-04 23:00:00,0,1,51,205,256
2012-05-05 00:00:00,0,0,42,111,153
2012-05-05 01:00:00,0,0,28,79,107
2012-05-05 02:00:00,0,0,24,51,75
2012-05-05 03:00:00,0,0,11,21,32
2012-05-05 04:00:00,0,0,0,9,9
2012-05-05 05:00:00,0,0,8,14,22
2012-05-05 06:00:00,0,0,9,33,42
2012-05-05 07:00:00,0,0,8,79,87
2012-05-05 08:00:00,0,0,42,155,197
2012-05-05 09:00:00,0,0,61,223,284
2012-05-05 10:00:00,0,0,148,284,432
2012-05-05 11:00:00,0,0,221,354,575
2012-05-05 12:00:00,0,0,220,330,550
2012-05-05 13:00:00,0,0,217,307,524
2012-05-05 14:00:00,0,0,187,241,428
2012-05-05 15:00:00,0,0,241,300,541
2012-05-05 16:00:00,0,0,230,310,540
2012-05-05 17:00:00,0,0,204,298,502
2012-05-05 18:00:00,0,0,156,278,434
2012-05-05 19:00:00,0,0,151,254,405
2012-05-05 20:00:00,0,0,100,209,309
2012-05-05 21:00:00,0,0,86,183,269
2012-05-05 22:00:00,0,0,67,150,217
2012-05-05 23:00:00,0,0,35,114,149
2012-05-06 00:00:00,0,0,23,111,134
2012-05-06 01:00:00,0,0,37,84,121
2012-05-06 02:00:00,0,0,29,64,93
2012-05-06 03:00:00,0,0,9,19,28
2012-05-06 04:00:00,0,0,9,7,16
2012-05-06 05:00:00,0,0,1,10,11
2012-05-06 06:00:00,0,0,3,14,17
2012-05-06 07:00:00,0,0,5,31,36
2012-05-06 08:00:00,0,0,23,91,114
2012-05-06 09:00:00,0,0,63,128,191
2012-05-06 10:00:00,0,0,112,221,333
2012-05-06 11:00:00,0,0,144,270,414
2012-05-06 12:00:00,0,0,207,351,558
2012-05-06 13:00:00,0,0,197,368,565
2012-05-06 14:00:00,0,0,226,292,518
2012-05-06 15:00:00,0,0,229,342,571
2012-05-06 16:00:00,0,0,181,363,544
2012-05-06 17:00:00,0,0,195,316,511
2012-05-06 18:00:00,0,0,131,332,463
2012-05-06 19:00:00,0,0,117,266,383
2012-05-06 20:00:00,0,0,73,203,276
2012-05-06 21:00:00,0,0,55,148,203
2012-05-06 22:00:00,0,0,44,113,157
